latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
54.596019999999996,20.32469,333.62,0.5,0.66,2022-03-13,952,N,VIIRS,n,2.0NRT,280.07,2.51,D
54.346790000000006,21.82784,335.51,0.45,0.63,2022-03-13,952,N,VIIRS,n,2.0NRT,281.05,6.61,D
54.878890000000006,22.80783,334.19,0.4,0.6,2022-03-13,952,N,VIIRS,n,2.0NRT,281.0,2.65,D
54.373780000000004,21.31425,327.47,0.47,0.64,2022-03-13,952,N,VIIRS,n,2.0NRT,281.72,2.61,D
54.8819,22.797320000000003,357.39,0.4,0.6,2022-03-13,952,N,VIIRS,l,2.0NRT,282.95,7.97,D
54.763769999999994,22.4444,357.39,0.42,0.61,2022-03-13,952,N,VIIRS,l,2.0NRT,286.48,9.79,D
54.88117,22.77554,353.28,0.4,0.6,2022-03-13,952,N,VIIRS,n,2.0NRT,281.61,5.21,D
54.7687,22.43939,326.19,0.42,0.61,2022-03-13,952,N,VIIRS,n,2.0NRT,279.09,9.79,D
54.71656,22.37588,325.85,0.42,0.61,2022-03-13,952,N,VIIRS,n,2.0NRT,280.24,3.93,D
54.877880000000005,22.80936,332.94,0.4,0.6,2022-03-13,952,N,VIIRS,n,2.0NRT,281.3,5.86,D
54.76627,22.48162,348.59,0.42,0.61,2022-03-13,952,N,VIIRS,n,2.0NRT,280.27,8.02,D
54.7643,22.47586,338.41,0.42,0.61,2022-03-13,952,N,VIIRS,n,2.0NRT,278.52,5.37,D
54.880869999999994,22.7989,357.68,0.4,0.6,2022-03-13,952,N,VIIRS,l,2.0NRT,282.24,6.96,D
54.88008000000001,22.77724,356.21,0.4,0.6,2022-03-13,952,N,VIIRS,n,2.0NRT,282.47,8.86,D
54.89816999999999,22.81148,331.92,0.4,0.6,2022-03-13,952,N,VIIRS,n,2.0NRT,279.52,4.31,D
54.60771999999999,21.86704,345.56,0.44,0.62,2022-03-13,952,N,VIIRS,n,2.0NRT,283.65,5.84,D
54.60561,21.861,356.6,0.44,0.62,2022-03-13,952,N,VIIRS,l,2.0NRT,285.36,5.84,D
54.61274,21.861810000000002,331.61,0.44,0.62,2022-03-13,952,N,VIIRS,n,2.0NRT,280.77,5.84,D
54.605259999999994,21.76164,348.6,0.45,0.63,2022-03-13,952,N,VIIRS,n,2.0NRT,281.95,9.5,D
54.60312,21.7555,342.78,0.45,0.63,2022-03-13,952,N,VIIRS,n,2.0NRT,282.29,6.46,D
54.6455,21.87741,357.17,0.44,0.62,2022-03-13,952,N,VIIRS,l,2.0NRT,284.11,9.53,D
54.858540000000005,22.48014,348.2,0.41,0.61,2022-03-13,952,N,VIIRS,n,2.0NRT,282.73,20.19,D
54.650580000000005,21.87238,327.08,0.44,0.62,2022-03-13,952,N,VIIRS,n,2.0NRT,279.49,2.79,D
54.8566,22.47438,357.29,0.41,0.61,2022-03-13,952,N,VIIRS,l,2.0NRT,287.79,11.78,D
54.861509999999996,22.46937,356.62,0.41,0.61,2022-03-13,952,N,VIIRS,l,2.0NRT,279.82,11.78,D
54.51119,21.37415,349.15,0.46,0.64,2022-03-13,952,N,VIIRS,n,2.0NRT,281.07,10.02,D
54.513419999999996,21.380489999999998,356.67,0.46,0.64,2022-03-13,952,N,VIIRS,l,2.0NRT,284.82,18.63,D
54.509859999999996,21.37493,327.82,0.46,0.64,2022-03-13,952,N,VIIRS,n,2.0NRT,281.19,8.69,D
54.5121,21.38123,357.52,0.46,0.64,2022-03-13,952,N,VIIRS,l,2.0NRT,287.07,8.69,D
54.55126,20.54828,349.03,0.44,0.38,2022-03-13,1132,N,VIIRS,n,2.0NRT,284.75,5.37,D
54.55047,20.54146,343.79,0.44,0.38,2022-03-13,1132,N,VIIRS,n,2.0NRT,283.46,5.37,D
54.54968,20.53465,342.71,0.44,0.38,2022-03-13,1132,N,VIIRS,n,2.0NRT,284.46,4.57,D
54.55478000000001,20.54709,367.0,0.44,0.38,2022-03-13,1132,N,VIIRS,h,2.0NRT,290.44,12.83,D
54.55636,20.56073,325.19,0.44,0.38,2022-03-13,1132,N,VIIRS,n,2.0NRT,280.66,4.94,D
54.555569999999996,20.553910000000002,347.84,0.44,0.38,2022-03-13,1132,N,VIIRS,n,2.0NRT,284.99,4.94,D
54.55399,20.54026,350.56,0.44,0.38,2022-03-13,1132,N,VIIRS,n,2.0NRT,286.96,12.83,D
54.768519999999995,22.50086,327.59,0.5,0.41,2022-03-13,1132,N,VIIRS,n,2.0NRT,282.52,11.52,D
54.76774,22.49301,325.09,0.5,0.41,2022-03-13,1132,N,VIIRS,n,2.0NRT,287.36,11.52,D
54.5583,20.54591,348.25,0.44,0.38,2022-03-13,1132,N,VIIRS,n,2.0NRT,285.67,12.83,D
54.55751,20.539089999999998,326.22,0.44,0.38,2022-03-13,1132,N,VIIRS,n,2.0NRT,282.92,12.83,D
54.70658,21.85613,334.74,0.48,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,285.71,10.56,D
54.566559999999996,20.585620000000002,332.87,0.44,0.39,2022-03-13,1132,N,VIIRS,n,2.0NRT,285.31,3.44,D
54.550740000000005,20.44956,332.78,0.44,0.38,2022-03-13,1132,N,VIIRS,n,2.0NRT,284.58,4.36,D
54.64111,21.21268,338.38,0.46,0.39,2022-03-13,1132,N,VIIRS,n,2.0NRT,285.24,19.07,D
54.640319999999996,21.20552,339.96,0.46,0.39,2022-03-13,1132,N,VIIRS,n,2.0NRT,293.12,19.07,D
54.61984,21.02137,343.11,0.45,0.39,2022-03-13,1132,N,VIIRS,n,2.0NRT,283.82,6.31,D
54.562180000000005,20.5163,333.65,0.44,0.38,2022-03-13,1132,N,VIIRS,n,2.0NRT,282.88,4.26,D
54.59733000000001,20.78961,337.34,0.45,0.39,2022-03-13,1132,N,VIIRS,n,2.0NRT,285.63,4.77,D
54.64055,21.21173,342.65,0.46,0.39,2022-03-13,1132,N,VIIRS,n,2.0NRT,285.9,4.89,D
54.63978,21.20456,347.11,0.46,0.39,2022-03-13,1132,N,VIIRS,n,2.0NRT,293.92,39.92,D
54.61988,21.02016,334.29,0.45,0.39,2022-03-13,1132,N,VIIRS,n,2.0NRT,282.84,3.11,D
54.59809,20.788079999999997,330.4,0.45,0.39,2022-03-13,1132,N,VIIRS,n,2.0NRT,285.64,4.65,D
54.77386,22.37005,345.76,0.5,0.41,2022-03-13,1132,N,VIIRS,n,2.0NRT,285.24,14.84,D
54.77685,22.36117,328.89,0.5,0.41,2022-03-13,1132,N,VIIRS,n,2.0NRT,284.34,11.25,D
54.66981,21.27639,337.87,0.46,0.39,2022-03-13,1132,N,VIIRS,n,2.0NRT,284.06,4.93,D
54.66056999999999,21.19042,333.24,0.46,0.39,2022-03-13,1132,N,VIIRS,n,2.0NRT,285.24,10.85,D
54.813190000000006,22.617910000000002,336.29,0.51,0.41,2022-03-13,1132,N,VIIRS,n,2.0NRT,283.79,4.76,D
54.590309999999995,20.49121,339.4,0.44,0.38,2022-03-13,1132,N,VIIRS,n,2.0NRT,285.22,7.58,D
54.58953,20.48441,350.05,0.44,0.38,2022-03-13,1132,N,VIIRS,n,2.0NRT,284.59,6.63,D
54.54383000000001,20.060010000000002,325.72,0.43,0.38,2022-03-13,1132,N,VIIRS,n,2.0NRT,281.61,2.33,D
54.80551,22.45753,325.94,0.5,0.41,2022-03-13,1132,N,VIIRS,n,2.0NRT,283.52,3.34,D
54.754259999999995,21.94164,332.76,0.48,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,284.3,4.58,D
54.75348,21.934060000000002,339.74,0.48,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,285.33,4.58,D
54.757169999999995,21.9329,334.48,0.48,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,281.88,4.58,D
54.720580000000005,21.50749,333.62,0.47,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,283.23,2.69,D
54.59225,20.349629999999998,346.7,0.44,0.38,2022-03-13,1132,N,VIIRS,n,2.0NRT,285.19,6.78,D
54.59146,20.342879999999997,334.72,0.44,0.38,2022-03-13,1132,N,VIIRS,n,2.0NRT,284.26,5.06,D
54.724990000000005,21.51367,343.68,0.47,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,284.77,6.07,D
54.59418,20.334889999999998,331.08,0.44,0.38,2022-03-13,1132,N,VIIRS,n,2.0NRT,283.86,4.92,D
54.59689,20.32696,350.03,0.44,0.38,2022-03-13,1132,N,VIIRS,n,2.0NRT,283.32,10.43,D
54.877880000000005,22.80571,336.78,0.52,0.41,2022-03-13,1132,N,VIIRS,n,2.0NRT,283.12,5.31,D
54.8578,22.59702,342.53,0.51,0.41,2022-03-13,1132,N,VIIRS,n,2.0NRT,284.76,6.92,D
54.77946,21.81749,327.49,0.48,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,283.21,4.81,D
54.879369999999994,22.780379999999997,332.9,0.52,0.41,2022-03-13,1132,N,VIIRS,n,2.0NRT,283.2,3.19,D
54.810390000000005,22.08137,325.19,0.49,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,283.24,2.13,D
54.858259999999994,22.48281,338.18,0.5,0.41,2022-03-13,1132,N,VIIRS,n,2.0NRT,286.0,5.14,D
54.85748,22.47494,331.92,0.5,0.41,2022-03-13,1132,N,VIIRS,n,2.0NRT,284.45,5.14,D
54.8567,22.46707,351.13,0.5,0.41,2022-03-13,1132,N,VIIRS,n,2.0NRT,285.45,6.97,D
54.86124,22.473860000000002,338.58,0.5,0.41,2022-03-13,1132,N,VIIRS,n,2.0NRT,285.51,8.81,D
54.85969,22.45809,346.72,0.5,0.41,2022-03-13,1132,N,VIIRS,n,2.0NRT,287.76,9.39,D
54.89459,22.77608,325.58,0.52,0.41,2022-03-13,1132,N,VIIRS,n,2.0NRT,282.84,3.07,D
54.893809999999995,22.768,336.39,0.52,0.41,2022-03-13,1132,N,VIIRS,n,2.0NRT,283.54,3.14,D
54.864219999999996,22.464879999999997,346.59,0.5,0.41,2022-03-13,1132,N,VIIRS,n,2.0NRT,283.93,9.39,D
54.863440000000004,22.456979999999998,343.5,0.5,0.41,2022-03-13,1132,N,VIIRS,n,2.0NRT,281.62,9.39,D
54.90074,22.7993,329.01,0.52,0.41,2022-03-13,1132,N,VIIRS,n,2.0NRT,281.45,6.86,D
54.89996,22.7912,340.6,0.52,0.41,2022-03-13,1132,N,VIIRS,n,2.0NRT,285.05,6.86,D
54.89917,22.7831,353.28,0.52,0.41,2022-03-13,1132,N,VIIRS,n,2.0NRT,287.27,12.76,D
54.85315,22.31488,327.51,0.5,0.41,2022-03-13,1132,N,VIIRS,n,2.0NRT,283.86,3.46,D
54.79682,21.76598,327.84,0.48,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,282.86,5.45,D
54.796040000000005,21.75851,329.4,0.48,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,281.47,5.78,D
54.90299,22.78203,356.35,0.52,0.41,2022-03-13,1132,N,VIIRS,n,2.0NRT,285.47,12.76,D
54.9022,22.77393,329.01,0.52,0.41,2022-03-13,1132,N,VIIRS,n,2.0NRT,282.55,12.76,D
54.88737,22.62132,333.11,0.51,0.41,2022-03-13,1132,N,VIIRS,n,2.0NRT,283.45,5.29,D
54.8073,21.79361,326.69,0.48,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,283.93,5.21,D
54.806509999999996,21.78613,326.55,0.48,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,284.81,4.58,D
54.80803,21.78554,326.82,0.48,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,283.97,8.09,D
54.7524,21.0423,329.5,0.46,0.39,2022-03-13,1132,N,VIIRS,n,2.0NRT,284.69,3.23,D
54.755990000000004,21.04114,332.53,0.46,0.39,2022-03-13,1132,N,VIIRS,n,2.0NRT,284.21,3.23,D
54.75521,21.034029999999998,338.23,0.46,0.39,2022-03-13,1132,N,VIIRS,n,2.0NRT,285.0,3.23,D
54.727,20.74461,338.95,0.45,0.39,2022-03-13,1132,N,VIIRS,n,2.0NRT,286.98,7.52,D
54.9144,22.393720000000002,325.98,0.5,0.41,2022-03-13,1132,N,VIIRS,n,2.0NRT,292.75,41.68,D
54.89804,22.15005,335.19,0.49,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,282.95,6.35,D
54.8432,21.613329999999998,334.85,0.47,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,285.55,3.12,D
54.84685,21.61219,326.34,0.47,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,283.2,3.12,D
54.92455,22.26191,327.53,0.5,0.41,2022-03-13,1132,N,VIIRS,n,2.0NRT,281.3,2.52,D
54.90229,21.92778,330.97,0.49,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,283.81,3.23,D
54.964459999999995,22.31446,332.39,0.5,0.41,2022-03-13,1132,N,VIIRS,n,2.0NRT,288.18,14.97,D
54.98199,22.374010000000002,326.71,0.5,0.41,2022-03-13,1132,N,VIIRS,n,2.0NRT,283.64,2.15,D
54.78154,20.482039999999998,346.73,0.44,0.39,2022-03-13,1132,N,VIIRS,n,2.0NRT,284.3,5.93,D
54.967209999999994,22.31342,329.0,0.5,0.41,2022-03-13,1132,N,VIIRS,n,2.0NRT,283.07,5.88,D
54.78292,20.48049,349.04,0.44,0.39,2022-03-13,1132,N,VIIRS,n,2.0NRT,285.59,9.66,D
54.74471,20.08452,346.22,0.43,0.38,2022-03-13,1132,N,VIIRS,n,2.0NRT,286.05,9.67,D
54.95964,21.9255,332.14,0.49,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,284.19,7.1,D
54.963330000000006,21.92438,336.42,0.49,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,283.86,7.1,D
54.936009999999996,21.583679999999998,350.44,0.47,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,285.98,10.04,D
54.9559,21.7395,339.49,0.48,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,282.94,4.42,D
54.939659999999996,21.582539999999998,352.39,0.47,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,292.57,42.25,D
55.06556,22.57045,331.13,0.51,0.41,2022-03-13,1132,N,VIIRS,n,2.0NRT,284.35,6.07,D
55.02525,22.00814,337.21,0.49,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,285.29,4.07,D
54.991580000000006,21.573929999999997,329.41,0.48,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,283.8,2.05,D
54.855869999999996,20.17181,334.02,0.44,0.38,2022-03-13,1132,N,VIIRS,n,2.0NRT,285.67,4.08,D
55.06505,21.94197,325.7,0.49,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,283.03,2.05,D
55.08031,21.866410000000002,325.32,0.49,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,283.37,1.63,D
55.03869,21.39165,356.37,0.47,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,286.93,22.98,D
55.03791,21.38428,345.57,0.47,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,282.94,9.06,D
55.05715,21.53129,328.58,0.47,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,284.0,2.67,D
55.056369999999994,21.52384,332.91,0.47,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,283.91,2.67,D
55.08865,21.76191,325.84,0.48,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,284.34,6.83,D
55.087869999999995,21.75434,329.81,0.48,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,286.16,3.3,D
55.05429,21.4325,345.81,0.47,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,287.85,14.72,D
55.09234,21.76078,346.02,0.48,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,285.69,6.83,D
55.09156,21.7532,336.94,0.48,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,285.95,3.3,D
55.08814,21.46771,340.99,0.47,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,283.78,5.23,D
55.13831999999999,21.64421,327.97,0.48,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,281.63,3.27,D
55.13755,21.63666,328.96,0.48,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,283.11,3.12,D
55.13313,21.375770000000003,331.39,0.47,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,284.87,4.17,D
55.12923000000001,21.338820000000002,346.96,0.47,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,286.95,9.16,D
54.862019999999994,22.48173,341.92,0.5,0.41,2022-03-13,1132,N,VIIRS,n,2.0NRT,283.35,8.81,D
54.375659999999996,22.10216,326.94,0.48,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,283.94,1.69,D
54.34711,21.82788,326.0,0.48,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,284.58,3.04,D
54.37934,22.10108,336.23,0.48,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,283.94,3.5,D
54.3912,22.10533,345.24,0.48,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,285.42,10.17,D
54.39043,22.097839999999998,344.55,0.48,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,286.71,6.24,D
54.40804,22.23206,329.22,0.49,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,285.71,3.17,D
54.394890000000004,22.104229999999998,343.32,0.48,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,282.59,6.2,D
54.38247,21.98475,336.69,0.48,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,284.48,4.65,D
54.399480000000004,21.803910000000002,341.38,0.48,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,283.68,5.29,D
54.4333,22.022920000000003,328.33,0.48,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,282.1,2.02,D
54.483999999999995,22.41395,344.95,0.5,0.41,2022-03-13,1132,N,VIIRS,n,2.0NRT,285.28,8.71,D
54.37441,21.32015,335.92,0.46,0.39,2022-03-13,1132,N,VIIRS,n,2.0NRT,285.93,4.86,D
54.391619999999996,21.41036,327.37,0.46,0.39,2022-03-13,1132,N,VIIRS,n,2.0NRT,282.71,3.36,D
54.442009999999996,21.813879999999997,335.99,0.48,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,285.17,6.67,D
54.459740000000004,21.838910000000002,336.56,0.48,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,282.84,3.73,D
54.4905,22.09873,328.39,0.49,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,283.88,2.52,D
54.51537,22.19246,336.15,0.49,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,283.99,4.54,D
54.49884,21.76566,338.06,0.48,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,291.01,38.53,D
54.39249,20.77808,349.93,0.45,0.39,2022-03-13,1132,N,VIIRS,n,2.0NRT,288.56,13.12,D
54.39173,20.77123,332.93,0.45,0.39,2022-03-13,1132,N,VIIRS,n,2.0NRT,291.39,13.12,D
54.39603,20.776889999999998,342.47,0.45,0.39,2022-03-13,1132,N,VIIRS,n,2.0NRT,283.05,13.12,D
54.39526,20.770039999999998,344.33,0.45,0.39,2022-03-13,1132,N,VIIRS,n,2.0NRT,282.37,13.12,D
54.59105,22.49459,335.58,0.5,0.41,2022-03-13,1132,N,VIIRS,n,2.0NRT,284.76,4.88,D
54.49118000000001,21.30419,341.58,0.46,0.39,2022-03-13,1132,N,VIIRS,n,2.0NRT,285.93,5.42,D
54.49041,21.297060000000002,350.35,0.46,0.39,2022-03-13,1132,N,VIIRS,n,2.0NRT,290.02,21.92,D
54.49556,21.31017,341.94,0.46,0.39,2022-03-13,1132,N,VIIRS,n,2.0NRT,285.98,9.97,D
54.47401,21.046470000000003,332.13,0.45,0.39,2022-03-13,1132,N,VIIRS,n,2.0NRT,284.07,3.62,D
54.51413,21.37826,356.64,0.46,0.39,2022-03-13,1132,N,VIIRS,n,2.0NRT,288.12,15.66,D
54.497040000000005,21.22148,333.43,0.46,0.39,2022-03-13,1132,N,VIIRS,n,2.0NRT,284.73,5.5,D
54.47915,21.05934,325.52,0.45,0.39,2022-03-13,1132,N,VIIRS,n,2.0NRT,284.2,2.88,D
54.478359999999995,21.052310000000002,328.16,0.45,0.39,2022-03-13,1132,N,VIIRS,n,2.0NRT,282.57,3.62,D
54.49986,21.21325,327.52,0.46,0.39,2022-03-13,1132,N,VIIRS,n,2.0NRT,283.42,5.69,D
54.586569999999995,21.991999999999997,326.78,0.48,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,284.8,2.62,D
54.5858,21.9845,327.64,0.48,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,285.1,2.62,D
54.59026,21.99091,325.92,0.48,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,284.52,3.3,D
54.4961,21.112029999999997,325.73,0.46,0.39,2022-03-13,1132,N,VIIRS,n,2.0NRT,284.82,2.4,D
54.48829,21.04182,328.12,0.45,0.39,2022-03-13,1132,N,VIIRS,n,2.0NRT,283.53,2.56,D
54.57218,21.78125,327.89,0.48,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,283.25,2.02,D
54.57873000000001,21.77165,329.11,0.48,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,284.87,2.13,D
54.51624,21.19335,338.34,0.46,0.39,2022-03-13,1132,N,VIIRS,n,2.0NRT,281.32,6.19,D
54.577180000000006,21.65063,327.24,0.47,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,284.16,3.09,D
54.60354,21.8635,328.59,0.48,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,284.24,2.15,D
54.608000000000004,21.86986,325.02,0.48,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,285.86,2.89,D
54.593880000000006,21.736520000000002,341.05,0.48,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,284.4,3.47,D
54.61167,21.86876,333.27,0.48,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,284.74,2.89,D
54.610890000000005,21.86131,328.92,0.48,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,284.83,3.22,D
54.6101,21.85386,329.38,0.48,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,283.04,3.22,D
54.600680000000004,21.7649,328.01,0.48,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,283.92,2.67,D
54.5999,21.75751,332.27,0.48,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,284.58,2.85,D
54.598319999999994,21.74277,325.53,0.48,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,282.49,3.47,D
54.609519999999996,21.87039,332.52,0.48,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,285.71,4.85,D
54.595859999999995,21.736829999999998,328.57,0.48,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,282.87,2.53,D
54.61244,21.861829999999998,340.23,0.48,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,285.16,4.85,D
54.61168000000001,21.85437,343.99,0.48,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,285.69,6.38,D
54.60255,21.76525,334.73,0.48,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,283.76,4.07,D
54.6018,21.75785,325.91,0.48,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,284.14,4.07,D
54.491569999999996,20.731679999999997,341.82,0.45,0.39,2022-03-13,1132,N,VIIRS,n,2.0NRT,285.18,5.98,D
54.61535,21.85325,347.3,0.48,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,284.41,6.19,D
54.60545,21.75674,347.69,0.48,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,285.72,20.41,D
54.49588000000001,20.737379999999998,341.2,0.45,0.39,2022-03-13,1132,N,VIIRS,n,2.0NRT,284.38,5.42,D
54.49511,20.7305,338.3,0.45,0.39,2022-03-13,1132,N,VIIRS,n,2.0NRT,284.37,5.42,D
54.494330000000005,20.72361,335.39,0.45,0.39,2022-03-13,1132,N,VIIRS,n,2.0NRT,286.47,8.87,D
54.53485,21.05626,329.61,0.45,0.39,2022-03-13,1132,N,VIIRS,n,2.0NRT,284.45,2.76,D
54.49864,20.729329999999997,340.2,0.45,0.39,2022-03-13,1132,N,VIIRS,n,2.0NRT,283.35,5.42,D
54.538430000000005,21.0551,346.76,0.45,0.39,2022-03-13,1132,N,VIIRS,n,2.0NRT,286.02,9.47,D
54.665209999999995,22.23542,326.47,0.49,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,282.54,5.12,D
54.65303,22.11324,343.48,0.49,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,287.26,12.74,D
54.652280000000005,22.10565,326.19,0.49,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,281.3,4.23,D
54.66045,22.11103,345.24,0.49,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,285.0,8.06,D
54.5244,20.82816,333.53,0.45,0.39,2022-03-13,1132,N,VIIRS,n,2.0NRT,284.86,4.05,D
54.52208,20.8074,328.62,0.45,0.39,2022-03-13,1132,N,VIIRS,n,2.0NRT,284.01,2.9,D
54.5782,21.28455,338.99,0.46,0.39,2022-03-13,1132,N,VIIRS,n,2.0NRT,285.87,4.03,D
54.644890000000004,21.88278,331.05,0.48,0.4,2022-03-13,1132,N,VIIRS,n,2.0NRT,283.97,5.24,D
54.580769999999994,21.23944,330.84,0.46,0.39,2022-03-13,1132,N,VIIRS,n,2.0NRT,285.41,5.47,D
54.57999,21.232310000000002,325.4,0.46,0.39,2022-03-13,1132,N,VIIRS,n,2.0NRT,285.8,2.63,D
54.58436999999999,21.23829,345.02,0.46,0.39,2022-03-13,1132,N,VIIRS,n,2.0NRT,286.04,5.47,D
54.58951,21.25143,328.31,0.46,0.39,2022-03-13,1132,N,VIIRS,n,2.0NRT,284.3,2.2,D
54.52231999999999,20.550910000000002,326.82,0.44,0.38,2022-03-13,1132,N,VIIRS,n,2.0NRT,283.78,9.14,D
54.514480000000006,20.482879999999998,341.08,0.44,0.38,2022-03-13,1132,N,VIIRS,n,2.0NRT,286.38,5.3,D
54.526619999999994,20.55656,345.54,0.44,0.38,2022-03-13,1132,N,VIIRS,n,2.0NRT,285.63,6.46,D
54.72829,22.36789,330.17,0.5,0.41,2022-03-13,1132,N,VIIRS,n,2.0NRT,282.68,3.22,D
54.535230000000006,20.56784,332.41,0.44,0.38,2022-03-13,1132,N,VIIRS,n,2.0NRT,284.45,4.03,D
54.534440000000004,20.561020000000003,334.03,0.44,0.38,2022-03-13,1132,N,VIIRS,n,2.0NRT,286.33,4.03,D
54.759890000000006,22.649929999999998,338.24,0.51,0.41,2022-03-13,1132,N,VIIRS,n,2.0NRT,285.58,6.91,D
54.53875,20.56666,332.84,0.44,0.38,2022-03-13,1132,N,VIIRS,n,2.0NRT,283.81,4.03,D
54.53796,20.559839999999998,349.46,0.44,0.38,2022-03-13,1132,N,VIIRS,n,2.0NRT,284.46,4.03,D
54.536390000000004,20.54619,330.0,0.44,0.38,2022-03-13,1132,N,VIIRS,n,2.0NRT,284.46,3.21,D
54.53561,20.53939,330.01,0.44,0.38,2022-03-13,1132,N,VIIRS,n,2.0NRT,283.76,2.89,D
54.76368000000001,22.64885,345.53,0.51,0.41,2022-03-13,1132,N,VIIRS,n,2.0NRT,290.7,32.98,D
54.542269999999995,20.565479999999997,331.96,0.44,0.38,2022-03-13,1132,N,VIIRS,n,2.0NRT,284.61,5.22,D
54.54148000000001,20.55865,339.67,0.44,0.38,2022-03-13,1132,N,VIIRS,n,2.0NRT,285.07,5.22,D
