latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
28.205236,-16.574192,348.22,0.48,0.4,2021-05-21,1354,N,VIIRS,n,1,315.3,16.59,D,0
28.204334,-16.579165,354.58,0.48,0.4,2021-05-21,1354,N,VIIRS,n,1,328.48,57.4,D,0
28.212276,-16.556273,367,0.48,0.4,2021-05-21,1354,N,VIIRS,h,1,315.98,19.23,D,0
28.208071,-16.579424,367,0.48,0.4,2021-05-21,1354,N,VIIRS,h,1,321.52,57.4,D,0
28.213093,-16.551783,344.67,0.48,0.4,2021-05-21,1354,N,VIIRS,n,1,314.61,19.23,D,0
28.208967,-16.57449,356.15,0.48,0.4,2021-05-21,1354,N,VIIRS,n,1,315.43,16.59,D,0
28.207237,-16.584009,355.63,0.48,0.4,2021-05-21,1354,N,VIIRS,n,1,324.28,57.4,D,0
28.211819,-16.579618,367,0.48,0.4,2021-05-21,1354,N,VIIRS,h,1,319.06,17.58,D,0
28.211,-16.584118,367,0.48,0.4,2021-05-21,1354,N,VIIRS,h,1,321.04,17.58,D,0
28.21269,-16.574806,353.84,0.48,0.4,2021-05-21,1354,N,VIIRS,n,1,323.29,18.29,D,0
28.210171,-16.588688,347.24,0.48,0.4,2021-05-21,1354,N,VIIRS,n,1,304.91,6.42,D,0
28.215542,-16.579941,367,0.48,0.4,2021-05-21,1354,N,VIIRS,h,1,320.71,17.58,D,0
28.217222,-16.570665,356.31,0.48,0.4,2021-05-21,1354,N,VIIRS,n,1,322.67,18.29,D,0
28.216381,-16.575314,354.16,0.48,0.4,2021-05-21,1354,N,VIIRS,n,1,323.36,18.29,D,0
28.214731,-16.584396,352.27,0.48,0.4,2021-05-21,1354,N,VIIRS,n,1,315.91,17.58,D,0
28.220892,-16.571291,367,0.48,0.4,2021-05-21,1354,N,VIIRS,h,1,321.12,21.8,D,0
28.22007,-16.575821,367,0.48,0.4,2021-05-21,1354,N,VIIRS,h,1,326.91,21.8,D,0
28.219246,-16.58036,367,0.48,0.4,2021-05-21,1354,N,VIIRS,h,1,326.99,23.56,D,0
28.221701,-16.56683,355.13,0.48,0.4,2021-05-21,1354,N,VIIRS,n,1,318.32,18.76,D,0
28.218435,-16.584833,350.28,0.48,0.4,2021-05-21,1354,N,VIIRS,n,1,317.53,23.56,D,0
28.21759,-16.5895,348.12,0.48,0.4,2021-05-21,1354,N,VIIRS,n,1,312.96,11.17,D,0
28.227037,-16.558237,367,0.48,0.4,2021-05-21,1354,N,VIIRS,h,1,319.58,21.59,D,0
28.226192,-16.562901,367,0.48,0.4,2021-05-21,1354,N,VIIRS,h,1,324.5,18.76,D,0
28.225376,-16.567411,367,0.48,0.4,2021-05-21,1354,N,VIIRS,h,1,321.01,18.76,D,0
28.224567,-16.571871,367,0.48,0.4,2021-05-21,1354,N,VIIRS,h,1,320.12,21.8,D,0
28.223761,-16.576315,367,0.48,0.4,2021-05-21,1354,N,VIIRS,h,1,321.78,21.8,D,0
28.22294,-16.580837,367,0.48,0.4,2021-05-21,1354,N,VIIRS,h,1,316.89,23.56,D,0
28.22126,-16.590122,367,0.48,0.4,2021-05-21,1354,N,VIIRS,h,1,316.14,11.17,D,0
28.229538,-16.544415,347.28,0.48,0.4,2021-05-21,1354,N,VIIRS,l,1,315.65,50.01,D,0
28.227882,-16.553558,353.68,0.48,0.4,2021-05-21,1354,N,VIIRS,l,1,317.68,21.59,D,0
28.222116,-16.585396,354.81,0.48,0.4,2021-05-21,1354,N,VIIRS,l,1,325.09,23.56,D,0
28.22871,-16.548986,367,0.48,0.4,2021-05-21,1354,N,VIIRS,l,1,334.47,50.01,D,0
28.229879,-16.563412,367,0.48,0.4,2021-05-21,1354,N,VIIRS,h,1,323.07,22.36,D,0
28.229052,-16.567976,367,0.48,0.4,2021-05-21,1354,N,VIIRS,h,1,319.73,22.36,D,0
28.228247,-16.57242,367,0.48,0.4,2021-05-21,1354,N,VIIRS,h,1,316.24,47.57,D,0
28.235693,-16.531239,350.38,0.48,0.4,2021-05-21,1354,N,VIIRS,n,1,320.54,21.29,D,0
28.234873,-16.535774,356.85,0.48,0.4,2021-05-21,1354,N,VIIRS,n,1,320.94,20.71,D,0
28.234056,-16.540289,356.03,0.48,0.4,2021-05-21,1354,N,VIIRS,n,1,322.86,20.71,D,0
28.233238,-16.544815,354.46,0.48,0.4,2021-05-21,1354,N,VIIRS,n,1,327.68,38.82,D,0
28.226622,-16.581406,357.37,0.48,0.4,2021-05-21,1354,N,VIIRS,l,1,316.24,86.76,D,0
28.232412,-16.549385,350.89,0.48,0.4,2021-05-21,1354,N,VIIRS,l,1,334.1,38.82,D,0
28.239376,-16.531733,367,0.48,0.4,2021-05-21,1354,N,VIIRS,h,1,324.06,21.29,D,0
28.238558,-16.536264,367,0.48,0.4,2021-05-21,1354,N,VIIRS,h,1,323.52,20.71,D,0
28.237747,-16.540747,367,0.48,0.4,2021-05-21,1354,N,VIIRS,h,1,321.12,20.71,D,0
28.236942,-16.545191,367,0.48,0.4,2021-05-21,1354,N,VIIRS,h,1,320.9,38.82,D,0
28.236113,-16.549795,367,0.48,0.4,2021-05-21,1354,N,VIIRS,h,1,323.49,38.82,D,0
28.233582,-16.563822,367,0.48,0.4,2021-05-21,1354,N,VIIRS,h,1,318.12,22.36,D,0
28.232742,-16.56847,367,0.48,0.4,2021-05-21,1354,N,VIIRS,h,1,315.85,22.36,D,0
28.231918,-16.573017,367,0.48,0.4,2021-05-21,1354,N,VIIRS,h,1,310.99,47.57,D,0
28.23443,-16.559111,367,0.48,0.4,2021-05-21,1354,N,VIIRS,l,1,336.3,186.91,D,0
28.231112,-16.577478,367,0.48,0.4,2021-05-21,1354,N,VIIRS,l,1,329.74,47.57,D,0
28.241436,-16.541222,367,0.48,0.4,2021-05-21,1354,N,VIIRS,h,1,343.96,78.02,D,0
28.243067,-16.532183,348.13,0.48,0.4,2021-05-21,1354,N,VIIRS,n,1,312.69,34.29,D,0
28.23727,-16.564299,356.48,0.48,0.4,2021-05-21,1354,N,VIIRS,n,1,322.33,29.57,D,0
28.236425,-16.568989,357.16,0.48,0.4,2021-05-21,1354,N,VIIRS,n,1,313.3,29.57,D,0
28.242247,-16.53672,367,0.48,0.4,2021-05-21,1354,N,VIIRS,l,1,339.84,78.02,D,0
28.240623,-16.545717,367,0.48,0.4,2021-05-21,1354,N,VIIRS,l,1,330.42,238.35,D,0
28.238962,-16.554918,367,0.48,0.4,2021-05-21,1354,N,VIIRS,l,1,335.38,96.52,D,0
28.238125,-16.559565,352.44,0.48,0.4,2021-05-21,1354,N,VIIRS,l,1,331.39,96.52,D,0
28.245115,-16.541721,367,0.48,0.4,2021-05-21,1354,N,VIIRS,h,1,338.03,78.02,D,0
28.241766,-16.560318,367,0.48,0.4,2021-05-21,1354,N,VIIRS,h,1,345.3,96.52,D,0
28.245934,-16.537193,341.06,0.48,0.4,2021-05-21,1354,N,VIIRS,n,1,309.76,78.02,D,0
28.2409,-16.565128,345.16,0.48,0.4,2021-05-21,1354,N,VIIRS,n,1,316.62,29.57,D,0
28.240038,-16.569916,347.72,0.48,0.4,2021-05-21,1354,N,VIIRS,l,1,299.87,29.57,D,0
28.244034,-16.543764,367,0.48,0.4,2021-05-21,1354,N,VIIRS,h,1,353.79,249.47,D,0
28.240591,-16.562395,367,0.48,0.4,2021-05-21,1354,N,VIIRS,h,1,348.67,58.16,D,0
28.23971,-16.567154,355.27,0.48,0.4,2021-05-21,1354,N,VIIRS,n,1,316.51,58.16,D,0
28.244209,-16.563286,349.17,0.48,0.4,2021-05-21,1354,N,VIIRS,n,1,305.27,58.16,D,0
37.567234,-5.510843,348.36,0.6,0.53,2021-05-21,1354,N,VIIRS,n,1,311.14,16.53,D,0
37.58205,-5.512102,340.61,0.6,0.53,2021-05-21,1354,N,VIIRS,l,1,311.19,7.6,D,0
38.80798,-6.537806,335.12,0.54,0.51,2021-05-21,1354,N,VIIRS,l,1,305.64,3.74,D,0
40.244354,-3.475827,332.36,0.41,0.61,2021-05-21,1354,N,VIIRS,n,1,299.81,3.6,D,2
42.813103,-1.741003,302.94,0.43,0.38,2021-05-22,0212,N,VIIRS,n,1,278.38,1.01,N,2
40.575207,0.54403,296.57,0.56,0.43,2021-05-22,0212,N,VIIRS,n,1,285.12,1.34,N,0
38.58873,-6.41026,299.58,0.38,0.36,2021-05-22,0218,N,VIIRS,n,1,281.63,0.58,N,0
37.569,-0.915121,307.28,0.55,0.43,2021-05-22,0218,N,VIIRS,n,1,289.79,1.41,N,2
38.317905,-6.718297,296.78,0.38,0.36,2021-05-22,0218,N,VIIRS,n,1,279.12,0.49,N,2
37.902786,-4.76617,300.12,0.4,0.37,2021-05-22,0218,N,VIIRS,n,1,289.72,0.68,N,0
37.360493,-5.864214,312.34,0.39,0.36,2021-05-22,0218,N,VIIRS,n,1,285.46,1.08,N,2
28.249781,-16.549372,334.21,0.47,0.48,2021-05-22,0218,N,VIIRS,n,1,285.51,6.96,N,0
28.249302,-16.544815,349.27,0.47,0.48,2021-05-22,0218,N,VIIRS,n,1,287.92,6.96,N,0
28.250294,-16.554256,309.17,0.47,0.48,2021-05-22,0218,N,VIIRS,n,1,284.46,3.21,N,0
28.244064,-16.537437,327.66,0.47,0.48,2021-05-22,0218,N,VIIRS,n,1,288.36,3.23,N,0
28.243629,-16.533316,321.01,0.47,0.48,2021-05-22,0218,N,VIIRS,n,1,287.83,2.77,N,0
28.245857,-16.554493,299.44,0.47,0.48,2021-05-22,0218,N,VIIRS,n,1,283.85,1.38,N,0
28.244499,-16.541561,312.52,0.47,0.48,2021-05-22,0218,N,VIIRS,n,1,285.75,3.23,N,0
28.210615,-16.515886,330.61,0.47,0.48,2021-05-22,0218,N,VIIRS,n,1,291.54,3.11,N,0
28.211061,-16.520206,301.23,0.47,0.48,2021-05-22,0218,N,VIIRS,n,1,289.19,2.02,N,0
28.210169,-16.511597,313.07,0.47,0.48,2021-05-22,0218,N,VIIRS,n,1,289.09,3.11,N,0
28.21237,-16.575932,300.1,0.47,0.48,2021-05-22,0218,N,VIIRS,n,1,286.59,1.42,N,0
28.210247,-16.555403,303.17,0.47,0.48,2021-05-22,0218,N,VIIRS,n,1,288.4,2.97,N,0
28.206785,-16.521986,306.88,0.47,0.48,2021-05-22,0218,N,VIIRS,n,1,288.55,1.65,N,0
28.206343,-16.517683,306.02,0.47,0.48,2021-05-22,0218,N,VIIRS,n,1,288.55,1.4,N,0
28.205912,-16.55666,337.85,0.47,0.48,2021-05-22,0218,N,VIIRS,n,1,291.51,2.97,N,0
28.205479,-16.552485,305.21,0.47,0.48,2021-05-22,0218,N,VIIRS,n,1,288.66,2.69,N,0
28.204214,-16.583618,302.49,0.47,0.48,2021-05-22,0218,N,VIIRS,n,1,287.77,1.88,N,0
28.203791,-16.579491,309.92,0.47,0.48,2021-05-22,0218,N,VIIRS,n,1,289.62,1.06,N,0
28.203308,-16.574774,300.73,0.47,0.48,2021-05-22,0218,N,VIIRS,n,1,287.82,1.06,N,0
28.201574,-16.557924,308.29,0.47,0.48,2021-05-22,0218,N,VIIRS,n,1,289.42,1.86,N,0
28.201147,-16.553762,317.74,0.47,0.48,2021-05-22,0218,N,VIIRS,n,1,289.92,1.95,N,0
28.1994,-16.580261,300.6,0.47,0.48,2021-05-22,0218,N,VIIRS,n,1,287.74,1.06,N,0
28.198523,-16.571676,303.51,0.47,0.48,2021-05-22,0218,N,VIIRS,n,1,288.45,1.72,N,0
28.197659,-16.563269,307.07,0.47,0.48,2021-05-22,0218,N,VIIRS,n,1,290.14,1.86,N,0
28.197233,-16.559135,316.97,0.47,0.48,2021-05-22,0218,N,VIIRS,n,1,291.44,1.86,N,0
28.196808,-16.554976,319.44,0.47,0.48,2021-05-22,0218,N,VIIRS,n,1,290.55,1.95,N,0
28.196365,-16.550661,304.67,0.47,0.48,2021-05-22,0218,N,VIIRS,n,1,289.15,1.95,N,0
28.194176,-16.572876,308,0.47,0.48,2021-05-22,0218,N,VIIRS,n,1,288.6,1.97,N,0
28.193314,-16.564445,307.23,0.47,0.48,2021-05-22,0218,N,VIIRS,n,1,289.19,1.99,N,0
28.192881,-16.560244,317.63,0.47,0.48,2021-05-22,0218,N,VIIRS,n,1,289.68,1.99,N,0
28.193743,-16.561098,330.68,0.47,0.48,2021-05-22,0218,N,VIIRS,n,1,291.6,2.56,N,0
28.195101,-16.573689,315.72,0.47,0.48,2021-05-22,0218,N,VIIRS,n,1,289.13,1.92,N,0
28.194199,-16.565313,305.41,0.47,0.48,2021-05-22,0218,N,VIIRS,n,1,288.91,2.39,N,0
28.193295,-16.556952,302.71,0.47,0.48,2021-05-22,0218,N,VIIRS,n,1,289.35,2.56,N,0
28.212864,-16.508736,341.66,0.58,0.52,2021-05-22,1336,N,VIIRS,n,1,303.65,5.34,D,0
28.203344,-16.551641,337.29,0.58,0.52,2021-05-22,1336,N,VIIRS,n,1,305.28,4.01,D,0
28.245281,-16.542923,355.96,0.58,0.52,2021-05-22,1336,N,VIIRS,n,1,313.77,26.06,D,0
28.250156,-16.543472,356.83,0.58,0.52,2021-05-22,1336,N,VIIRS,n,1,318.19,44.71,D,0
28.24896,-16.548927,348.68,0.58,0.52,2021-05-22,1336,N,VIIRS,n,1,313.81,54.54,D,0
28.254992,-16.544191,340.81,0.58,0.52,2021-05-22,1336,N,VIIRS,n,1,306.73,44.71,D,0
28.253664,-16.550276,349,0.58,0.52,2021-05-22,1336,N,VIIRS,n,1,321.65,54.54,D,0
37.586845,-5.736668,333.55,0.5,0.41,2021-05-22,1336,N,VIIRS,l,1,305.59,2.58,D,0
43.442917,-3.84585,298.64,0.44,0.39,2021-05-23,0154,N,VIIRS,n,1,280.2,0.6,N,2
43.317066,-3.004874,299.28,0.42,0.38,2021-05-23,0154,N,VIIRS,n,1,283.37,1,N,3
43.308781,-3.022825,305.73,0.42,0.38,2021-05-23,0154,N,VIIRS,n,1,280.22,0.83,N,2
43.409718,-3.842266,314.15,0.44,0.39,2021-05-23,0154,N,VIIRS,n,1,281.17,1.15,N,2
43.206779,-2.774333,296.08,0.41,0.37,2021-05-23,0154,N,VIIRS,n,1,279.92,0.49,N,0
43.531357,-5.726462,295.38,0.52,0.42,2021-05-23,0154,N,VIIRS,n,1,281.3,0.78,N,2
43.528225,-5.733724,302.82,0.52,0.42,2021-05-23,0154,N,VIIRS,n,1,281.4,2.02,N,2
43.527531,-5.727289,306.02,0.52,0.42,2021-05-23,0154,N,VIIRS,n,1,282.4,1.1,N,2
43.523708,-5.728046,303.53,0.52,0.42,2021-05-23,0154,N,VIIRS,n,1,281.55,1.1,N,2
42.984097,-9.08475,298.22,0.49,0.48,2021-05-23,0154,N,VIIRS,n,1,280.79,0.7,N,2
41.31414,1.662447,306.11,0.41,0.37,2021-05-23,0154,N,VIIRS,n,1,278.52,1.38,N,2
38.196411,-1.011191,296.39,0.39,0.36,2021-05-23,0154,N,VIIRS,n,1,275.32,0.46,N,0
28.244802,-16.54225,297.2,0.46,0.63,2021-05-23,0200,N,VIIRS,n,1,283.26,1.08,N,0
36.833485,-6.018295,342.84,0.38,0.36,2021-05-23,1318,N,VIIRS,n,1,312.6,3.31,D,0
38.465252,-5.687217,339.4,0.38,0.36,2021-05-23,1318,N,VIIRS,n,1,310.02,7.77,D,0
38.46854,-5.688018,367,0.38,0.36,2021-05-23,1318,N,VIIRS,h,1,335.59,38.57,D,0
38.467888,-5.692394,309.47,0.38,0.36,2021-05-23,1318,N,VIIRS,l,1,314.05,29.12,D,0
38.471828,-5.688815,335.16,0.38,0.36,2021-05-23,1318,N,VIIRS,n,1,305.21,38.57,D,0
43.411572,-3.840184,328.09,0.45,0.39,2021-05-23,1318,N,VIIRS,l,1,302.94,3.26,D,2
43.526379,-5.725999,325.77,0.4,0.37,2021-05-23,1318,N,VIIRS,l,1,300.03,2.23,D,2
43.529747,-5.726844,326.85,0.4,0.37,2021-05-23,1318,N,VIIRS,l,1,298.92,2.23,D,2
43.539894,-5.831941,336.99,0.4,0.37,2021-05-23,1318,N,VIIRS,n,1,305.95,5.38,D,2
43.039703,-2.219054,306.88,0.39,0.44,2021-05-24,0136,N,VIIRS,n,1,283.38,0.86,N,0
43.035671,-2.219848,300.24,0.39,0.44,2021-05-24,0136,N,VIIRS,n,1,282.56,0.86,N,0
43.040173,-2.220138,308.39,0.39,0.44,2021-05-24,0136,N,VIIRS,n,1,282.81,1.89,N,0
41.475708,-1.48487,297.18,0.52,0.42,2021-05-24,0136,N,VIIRS,n,1,278.94,0.56,N,2
41.474232,-1.484975,298.94,0.52,0.41,2021-05-24,0136,N,VIIRS,n,1,280.4,0.47,N,2
39.935883,-3.742227,296.53,0.42,0.45,2021-05-24,0136,N,VIIRS,n,1,281.53,1.02,N,2
36.965084,-1.903883,305.09,0.48,0.4,2021-05-24,0136,N,VIIRS,n,1,285.37,1.43,N,3
37.360714,-5.865197,295.7,0.67,0.73,2021-05-24,0318,N,VIIRS,n,1,283.36,0.65,N,2
37.334805,-7.037537,331.53,0.56,0.43,2021-05-24,1300,N,VIIRS,n,1,303.36,2.97,D,0
38.022247,-4.78048,330.23,0.45,0.39,2021-05-24,1300,N,VIIRS,l,1,305.17,5.45,D,0
43.52486,-5.728604,325.9,0.41,0.37,2021-05-24,1300,N,VIIRS,n,1,293.64,1.81,D,2
43.523968,-5.733623,325.47,0.41,0.37,2021-05-24,1300,N,VIIRS,n,1,295.16,1.81,D,2
43.539028,-5.829175,329.36,0.41,0.37,2021-05-24,1300,N,VIIRS,n,1,291.07,5.11,D,2
41.312824,1.664598,308.85,0.41,0.45,2021-05-25,0118,N,VIIRS,n,1,284.25,1.6,N,2
40.24559,-3.474491,297.17,0.37,0.58,2021-05-25,0118,N,VIIRS,n,1,284.66,0.53,N,2
40.016075,-3.850412,296.66,0.38,0.59,2021-05-25,0118,N,VIIRS,n,1,280.56,0.79,N,0
37.508949,-6.039952,297.72,0.48,0.65,2021-05-25,0118,N,VIIRS,n,1,282.77,1.28,N,0
37.514008,-6.041693,301.4,0.48,0.64,2021-05-25,0118,N,VIIRS,n,1,283.1,0.51,N,0
37.507977,-6.042135,304.1,0.48,0.64,2021-05-25,0118,N,VIIRS,n,1,283.39,0.47,N,0
43.531422,-5.730649,295.96,0.54,0.51,2021-05-25,0300,N,VIIRS,n,1,280.89,1.02,N,0
43.526955,-5.732746,296.23,0.54,0.51,2021-05-25,0300,N,VIIRS,n,1,282.53,1.69,N,2
43.525314,-5.726206,301.91,0.54,0.51,2021-05-25,0300,N,VIIRS,n,1,281.42,1.18,N,2
42.982243,-9.085433,303.84,0.39,0.44,2021-05-25,0300,N,VIIRS,n,1,281.34,1.24,N,2
40.010818,-3.899095,297.29,0.41,0.61,2021-05-25,0300,N,VIIRS,n,1,283.53,0.6,N,0
36.177597,-5.438262,335.65,0.58,0.52,2021-05-25,1242,N,VIIRS,n,1,303.44,7.25,D,3
36.181442,-5.441257,332.02,0.58,0.52,2021-05-25,1242,N,VIIRS,l,1,304.33,6.39,D,0
37.798443,-3.783625,337.21,0.44,0.46,2021-05-25,1242,N,VIIRS,l,1,311.96,5.5,D,0
40.863037,-3.13416,341.39,0.53,0.42,2021-05-25,1242,N,VIIRS,n,1,304.67,4.34,D,0
43.524632,-5.732747,333.61,0.4,0.45,2021-05-25,1242,N,VIIRS,n,1,296.99,5.67,D,2
36.667019,-6.342244,341.61,0.59,0.7,2021-05-25,1418,N,VIIRS,n,1,305.36,5.79,D,0
36.666821,-6.349012,346.12,0.59,0.7,2021-05-25,1418,N,VIIRS,n,1,305.21,5.79,D,0
37.30941,-6.940051,334.85,0.56,0.69,2021-05-25,1424,N,VIIRS,n,1,301.85,3.49,D,0
41.475567,-1.487995,295.51,0.52,0.67,2021-05-26,0100,N,VIIRS,n,1,278.03,0.35,N,2
38.66473,-4.053791,299.68,0.68,0.74,2021-05-26,0100,N,VIIRS,n,1,284.49,0.84,N,0
43.530716,-5.72916,305.49,0.5,0.41,2021-05-26,0242,N,VIIRS,n,1,280.74,1.32,N,2
43.527054,-5.730542,303.29,0.5,0.41,2021-05-26,0242,N,VIIRS,n,1,282.23,1.32,N,2
43.523403,-5.731979,298.02,0.5,0.41,2021-05-26,0242,N,VIIRS,n,1,281.31,1.22,N,2
41.922356,0.179197,305.79,0.34,0.56,2021-05-26,0242,N,VIIRS,n,1,269.05,0.94,N,2
40.009068,-3.899381,298.12,0.48,0.48,2021-05-26,0242,N,VIIRS,n,1,285.65,0.98,N,0
38.641891,-6.386984,302.73,0.39,0.44,2021-05-26,0242,N,VIIRS,n,1,286.29,0.64,N,0
37.361732,-5.866055,307.36,0.43,0.46,2021-05-26,0242,N,VIIRS,n,1,288.86,1.42,N,0
37.509689,-5.424322,338.41,0.47,0.64,2021-05-26,1224,N,VIIRS,n,1,301.87,5.58,D,0
37.506989,-5.4238,336.02,0.47,0.64,2021-05-26,1224,N,VIIRS,n,1,302.07,4.28,D,0
37.647755,-5.526983,332.26,0.47,0.64,2021-05-26,1224,N,VIIRS,n,1,298.41,3.28,D,0
37.496246,-6.214211,367,0.52,0.67,2021-05-26,1224,N,VIIRS,h,1,303.59,7.94,D,0
37.494564,-6.220036,335.19,0.52,0.67,2021-05-26,1224,N,VIIRS,n,1,299.88,7.94,D,0
37.496349,-6.210859,367,0.52,0.67,2021-05-26,1224,N,VIIRS,h,1,303.5,8.82,D,0
37.494614,-6.216732,355.84,0.52,0.67,2021-05-26,1224,N,VIIRS,n,1,302.21,8.82,D,0
40.245525,-3.475274,334.15,0.32,0.55,2021-05-26,1224,N,VIIRS,n,1,300.6,2.37,D,2
43.524582,-5.729418,325.65,0.33,0.56,2021-05-26,1224,N,VIIRS,n,1,293.99,2.84,D,2
37.645947,-5.527493,342.49,0.37,0.58,2021-05-26,1400,N,VIIRS,n,1,302.55,4.78,D,0
39.45369,-6.388784,367,0.34,0.56,2021-05-26,1400,N,VIIRS,h,1,302.39,5.54,D,0
42.743015,-4.466316,335.98,0.46,0.63,2021-05-26,1406,N,VIIRS,n,1,292.64,2.49,D,0
43.309883,-3.022677,311.3,0.43,0.38,2021-05-27,0218,N,VIIRS,n,1,281.55,1.01,N,2
43.306446,-3.023842,306.57,0.43,0.38,2021-05-27,0218,N,VIIRS,n,1,282.27,1.01,N,2
43.410526,-3.839588,297.17,0.41,0.37,2021-05-27,0218,N,VIIRS,n,1,282.76,0.61,N,2
43.04118,-2.219527,300.81,0.46,0.39,2021-05-27,0218,N,VIIRS,n,1,279.37,0.86,N,0
42.812592,-1.741438,297.7,0.48,0.4,2021-05-27,0218,N,VIIRS,n,1,279.87,0.91,N,2
43.551182,-5.851394,318.18,0.39,0.36,2021-05-27,0218,N,VIIRS,n,1,282.24,1.74,N,0
43.531223,-5.728728,305.1,0.39,0.36,2021-05-27,0218,N,VIIRS,n,1,282.67,0.69,N,2
43.544853,-5.833551,300.21,0.39,0.36,2021-05-27,0218,N,VIIRS,n,1,282.7,0.73,N,0
43.52795,-5.729734,298.56,0.39,0.36,2021-05-27,0218,N,VIIRS,n,1,283.5,0.69,N,2
43.54081,-5.829843,333.94,0.39,0.36,2021-05-27,0218,N,VIIRS,n,1,284.69,2.1,N,2
43.541576,-5.834555,302.58,0.39,0.36,2021-05-27,0218,N,VIIRS,n,1,282.59,1.61,N,2
43.524673,-5.730748,303,0.39,0.36,2021-05-27,0218,N,VIIRS,n,1,283.16,1.55,N,2
43.537537,-5.830847,308.82,0.39,0.36,2021-05-27,0218,N,VIIRS,n,1,281.55,2.1,N,2
43.061722,-6.051077,326.48,0.38,0.36,2021-05-27,0218,N,VIIRS,n,1,278.85,2.44,N,0
43.06097,-6.046417,306.75,0.38,0.36,2021-05-27,0218,N,VIIRS,n,1,277.88,2.44,N,0
43.347267,-8.436892,301.01,0.4,0.37,2021-05-27,0218,N,VIIRS,n,1,278.56,0.57,N,2
41.313862,1.66483,308.53,0.49,0.48,2021-05-27,0218,N,VIIRS,n,1,284.92,1.27,N,2
42.491875,-5.436839,298.61,0.39,0.36,2021-05-27,0218,N,VIIRS,n,1,280.86,0.43,N,0
41.476715,-1.488764,296.66,0.52,0.42,2021-05-27,0218,N,VIIRS,n,1,279.75,0.68,N,2
42.337353,-6.272225,333.54,0.39,0.36,2021-05-27,0218,N,VIIRS,n,1,287.75,8.22,N,0
42.33408,-6.273199,333.45,0.39,0.36,2021-05-27,0218,N,VIIRS,n,1,281,8.22,N,0
42.324268,-6.276123,312.3,0.39,0.36,2021-05-27,0218,N,VIIRS,n,1,278.58,1.55,N,0
42.320995,-6.277106,325.29,0.39,0.36,2021-05-27,0218,N,VIIRS,n,1,278.69,1.55,N,0
40.244987,-3.475677,298.08,0.46,0.39,2021-05-27,0224,N,VIIRS,n,1,283.38,0.93,N,2
37.570049,-0.914599,295.73,0.44,0.46,2021-05-27,0224,N,VIIRS,n,1,275.95,1.26,N,2
38.32164,-6.715495,313.48,0.39,0.36,2021-05-27,0224,N,VIIRS,n,1,282.31,1.15,N,0
37.901459,-4.766769,300.57,0.44,0.39,2021-05-27,0224,N,VIIRS,n,1,288.2,0.68,N,0
37.508446,-5.426694,309.07,0.43,0.38,2021-05-27,0224,N,VIIRS,n,1,277.11,1.33,N,0
37.458988,-5.637159,299.45,0.42,0.38,2021-05-27,0224,N,VIIRS,n,1,271.46,0.7,N,0
37.310596,-5.582179,299.19,0.42,0.38,2021-05-27,0224,N,VIIRS,n,1,268.98,0.81,N,0
42.520805,-4.008773,327.8,0.55,0.51,2021-05-27,1342,N,VIIRS,n,1,291.12,3.86,D,0
43.224144,-2.88027,302.74,0.39,0.36,2021-05-28,0200,N,VIIRS,n,1,278.57,0.7,N,2
41.314087,1.663709,296.86,0.46,0.39,2021-05-28,0200,N,VIIRS,n,1,273.51,0.6,N,2
39.662769,-0.245778,299.86,0.42,0.37,2021-05-28,0200,N,VIIRS,n,1,287.28,0.66,N,2
37.177982,-6.893377,324.09,0.43,0.38,2021-05-28,0206,N,VIIRS,n,1,283.47,2.71,N,2
41.448845,1.729139,336.62,0.48,0.65,2021-05-28,1142,N,VIIRS,n,1,293.57,3.69,D,0
41.447254,1.723779,330.11,0.48,0.65,2021-05-28,1142,N,VIIRS,n,1,293.89,3.69,D,0
37.443066,-5.784542,337.06,0.4,0.37,2021-05-28,1324,N,VIIRS,n,1,305.3,2.41,D,0
38.210266,-6.239258,350.82,0.39,0.36,2021-05-28,1324,N,VIIRS,n,1,301.4,9.41,D,0
38.920624,-6.316886,336.06,0.4,0.37,2021-05-28,1324,N,VIIRS,l,1,308.62,0.92,D,0
41.923767,0.180074,332.04,0.51,0.49,2021-05-28,1324,N,VIIRS,l,1,306.83,3.84,D,2
42.67207,-5.528787,339.43,0.44,0.38,2021-05-28,1324,N,VIIRS,n,1,293.65,2.18,D,0
43.214214,-6.475991,347.02,0.42,0.38,2021-05-28,1324,N,VIIRS,n,1,315.9,22.27,D,0
43.213593,-6.480834,332.76,0.42,0.38,2021-05-28,1324,N,VIIRS,n,1,294.78,22.27,D,0
43.217663,-6.476686,346.86,0.42,0.38,2021-05-28,1324,N,VIIRS,n,1,298.22,22.27,D,0
42.750187,-7.956022,313.24,0.62,0.54,2021-05-29,0142,N,VIIRS,n,1,281.77,3.87,N,0
42.751129,-7.96213,312.29,0.62,0.54,2021-05-29,0142,N,VIIRS,n,1,281.86,2.21,N,0
41.40765,1.998797,308.27,0.38,0.36,2021-05-29,0142,N,VIIRS,n,1,287.17,1.31,N,2
41.312542,1.66063,317.69,0.39,0.36,2021-05-29,0142,N,VIIRS,n,1,285.47,1.9,N,2
41.648327,-0.765807,296.01,0.43,0.38,2021-05-29,0142,N,VIIRS,n,1,284.66,0.51,N,2
